cw,Date,INC#,Priority,DC#,Product,Duration(min),PRBNumber,Initial Causation,Final Causation,Causation Code,Sub Category,Customer Count,Comments,Repeat,Repeat INC,Related Tickets,Year,Month,Day,Quarter,Week,Weekday,Month_Name,days_since_incident,age_in_months,last_7_days,last_30_days,last_90_days,last_quarter,last_6_months,last_12_months,last_24_months,last_36_months,last_48_months,last_60_months,Date_parsed,Date_iso
11,2019-03-12,INC0504027,P1,DC08,LMS,11,PRB0002482,Engineering,Engineering,Expensive SQL queries,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,3,12,1,11,Tuesday,March,2450,80.4862023653088,0,0,0,0,0,0,0,0,0,0,2019-03-12,2019-03-12
11,2019-03-13,INC0504051,P1,DC18,"BizX, WFA",38,PRB0002483,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0492712,BCP 101859 / 2019.HANA Bug - 213170,2019,3,13,1,11,Wednesday,March,2449,80.45335085413929,0,0,0,0,0,0,0,0,0,0,2019-03-13,2019-03-13
11,2019-03-13,INC0504702,P1,DC19,BizX,15,PRB0002486,Database,Database,Expensive SQL queries,Subcategory not specified,0,No comments provided,1,INC0499337�,SAP note 2728466 BCP 134855 / 2019JET-3256 RCM 62621,2019,3,13,1,11,Wednesday,March,2449,80.45335085413929,0,0,0,0,0,0,0,0,0,0,2019-03-13,2019-03-13
11,2019-03-16,INC0508466,P1,DC08,LMS,193,PRB0002488,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,BCP 94711,2019,3,16,1,11,Saturday,March,2446,80.35479632063074,0,0,0,0,0,0,0,0,0,0,2019-03-16,2019-03-16
11,2019-03-17,INC0508687,P1,DC12,WFA,27,PRB0002489,Delivery Management,Cloud Operations,RMQ Cluster fail,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,3,17,1,11,Sunday,March,2445,80.32194480946123,0,0,0,0,0,0,0,0,0,0,2019-03-17,2019-03-17
11,2019-03-17,INC0509021,P2,DC08,LMS,1233,PRB0002490,Delivery Management,Cloud Operations,Configuration Issues,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,3,17,1,11,Sunday,March,2445,80.32194480946123,0,0,0,0,0,0,0,0,0,0,2019-03-17,2019-03-17
12,2019-03-22,INC0513436,P1,DC18,BIZX,21,PRB0002492,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0492712,BCP 101859 / 2019HANA Bug - 213170,2019,3,22,1,12,Friday,March,2440,80.15768725361366,0,0,0,0,0,0,0,0,0,0,2019-03-22,2019-03-22
12,2019-03-23,INC0515004,P1,DC04,BIZX,413,PRB0002495,Engineering,Engineering,Cache Cleared,Subcategory not specified,0,No comments provided,0,No repeat INC specified,"PLT-74264,UI-19170",2019,3,23,1,12,Saturday,March,2439,80.12483574244415,0,0,0,0,0,0,0,0,0,0,2019-03-23,2019-03-23
12,2019-03-23,INC0515121,P1,DC16,LMS,22,PRB0002494,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,3,23,1,12,Saturday,March,2439,80.12483574244415,0,0,0,0,0,0,0,0,0,0,2019-03-23,2019-03-23
12,2019-03-23,INC0515223,P2,DC08,LMS,91,PRB0002496,Delivery Management,Cloud Operations,SSO Related Configuration,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,3,23,1,12,Saturday,March,2439,80.12483574244415,0,0,0,0,0,0,0,0,0,0,2019-03-23,2019-03-23
12,2019-03-24,INC0515332,P2,DC04,BizX,858,PRB0002495,Delivery Management,Engineering,Cache Cleared,Subcategory not specified,0,No comments provided,1,INC0515004,"AKAM-CASE #F-CS-3338267PLT-74264,UI-19170",2019,3,24,1,12,Sunday,March,2438,80.09198423127464,0,0,0,0,0,0,0,0,0,0,2019-03-24,2019-03-24
12,2019-03-24,INC0515785,P1,DC02,LMS,35,PRB0002497,Delivery Management,Engineering,High Memory,Subcategory not specified,0,No comments provided,0,No repeat INC specified,LRN-54363,2019,3,24,1,12,Sunday,March,2438,80.09198423127464,0,0,0,0,0,0,0,0,0,0,2019-03-24,2019-03-24
13,2019-03-25,INC0516004,P1,DC02,LMS,142,PRB0002498,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,BCP 166653 / 2019 HANA Bug - 210335,2019,3,25,1,13,Monday,March,2437,80.05913272010513,0,0,0,0,0,0,0,0,0,0,2019-03-25,2019-03-25
13,2019-03-25,INC0516508,P1,DC02,LMS,194,PRB0002498,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0499433,BCP 166653 / 2019 HANA Bug - 210335,2019,3,25,1,13,Monday,March,2437,80.05913272010513,0,0,0,0,0,0,0,0,0,0,2019-03-25,2019-03-25
13,2019-03-25,INC0516577,P1,DC14,Payroll,30,PRB0002499,GCS,Infrastructure,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC 1104894655,2019,3,25,1,13,Monday,March,2437,80.05913272010513,0,0,0,0,0,0,0,0,0,0,2019-03-25,2019-03-25
13,2019-03-25,INC0516629,P1,DC08,LMS,12,PRB0002500,Engineering,Engineering,Expensive SQL queries,Subcategory not specified,0,No comments provided,0,No repeat INC specified,LRN-54397,2019,3,25,1,13,Monday,March,2437,80.05913272010513,0,0,0,0,0,0,0,0,0,0,2019-03-25,2019-03-25
13,2019-03-26,INC0516972,P1,DC42,ONB,88,PRB0002502,Third Party Vendor,Vendor Management,Connectivity,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Azure - 119032625001014,2019,3,26,1,13,Tuesday,March,2436,80.02628120893561,0,0,0,0,0,0,0,0,0,0,2019-03-26,2019-03-26
13,2019-03-27,INC0517837,P1,DC02,LMS,13,PRB0002506,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,BCP 173311/2019 LRN-54452,2019,3,27,1,13,Wednesday,March,2435,79.99342969776609,0,0,0,0,0,0,0,0,0,0,2019-03-27,2019-03-27
13,2019-03-28,INC0517952,P1,DC02,LMS,13,PRB0002506,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0517837,BCP 173311 / 2019 LRN-54412 LRN-54452 LRN-54514 HANA Bug - Bug 217501,2019,3,28,1,13,Thursday,March,2434,79.96057818659658,0,0,0,0,0,0,0,0,0,0,2019-03-28,2019-03-28
13,2019-03-28,INC0518282,P2,DC08,LMS,11,PRB0002508,Engineering,Database,Expensive SQL queries,Subcategory not specified,0,No comments provided,0,No repeat INC specified,HANA Bug # 203061LRN-54536LRN-54863,2019,3,28,1,13,Thursday,March,2434,79.96057818659658,0,0,0,0,0,0,0,0,0,0,2019-03-28,2019-03-28
13,2019-03-28,INC0519467,P2,DC18,BIZX,24,PRB0002509 �,Database,Database,Product Issue,Subcategory not specified,0,No comments provided,1,INC0492712,BCP 81826 / 2019HANA Bug - 213170,2019,3,28,1,13,Thursday,March,2434,79.96057818659658,0,0,0,0,0,0,0,0,0,0,2019-03-28,2019-03-28
13,2019-03-31,INC0522911,P1,DC14,Payroll,154,PRB0002512,GCS,Infrastructure,Hardware Failure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC : 1104947174,2019,3,31,1,13,Sunday,March,2431,79.86202365308804,0,0,0,0,0,0,0,0,0,0,2019-03-31,2019-03-31
13,2019-03-31,INC0523511,P1,DC12,LMS,57,PRB0002517,Delivery Management,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0074817,2019,3,31,1,13,Sunday,March,2431,79.86202365308804,0,0,0,0,0,0,0,0,0,0,2019-03-31,2019-03-31
14,2019-04-01,INC0523057,P1,DC42,ONB,87,PRB0002502,Third Party Vendor,Vendor Management,Connectivity,Subcategory not specified,0,No comments provided,1,INC0516972,Microsoft. Azure #MS 119032625001014,2019,4,1,2,14,Monday,April,2430,79.82917214191852,0,0,0,0,0,0,0,0,0,0,2019-04-01,2019-04-01
14,2019-04-01,INC0523134,P1,DC16,LMS,42,PRB0002515,Delivery Management,Cloud Operations,DNS Failure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,TSI- IM0025086611,2019,4,1,2,14,Monday,April,2430,79.82917214191852,0,0,0,0,0,0,0,0,0,0,2019-04-01,2019-04-01
14,2019-04-01,INC0523371,P1,DC42,"WFA, SFTP, JAM, BizX, ONB, Mobile, API Management",77,PRB0002516,Third Party Vendor,Cloud Operations,Configuration Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Microsoft Case #119040124001744,2019,4,1,2,14,Monday,April,2430,79.82917214191852,0,0,0,0,0,0,0,0,0,0,2019-04-01,2019-04-01
14,2019-04-02,INC0523704,P1,DC12,API,23,PRB0002519,Delivery Management,Engineering,API Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,API-11699,2019,4,2,2,14,Tuesday,April,2429,79.79632063074901,0,0,0,0,0,0,0,0,0,0,2019-04-02,2019-04-02
14,2019-04-02,INC0523791,P1,DC08,LMS,10,PRB0002520,Database,Database,Product issue,Subcategory not specified,0,No comments provided,1,INC0518282,BCP # 175192/2019 HANA bug 203061,2019,4,2,2,14,Tuesday,April,2429,79.79632063074901,0,0,0,0,0,0,0,0,0,0,2019-04-02,2019-04-02
14,2019-04-02,INC0523887,P1,DC02,LMS,20,PRB0002506,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0517837,BCP ticket 166653 / 2019LRN-54412 - HANA crashingLRN-54452 - Custom ReportLRN-54514 � BlockingHANA Bug - Bug 217501,2019,4,2,2,14,Tuesday,April,2429,79.79632063074901,0,0,0,0,0,0,0,0,0,0,2019-04-02,2019-04-02
14,2019-04-02,INC0524312,P1,DC12,BizX,10,PRB0002526,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,1,INC0499337�,BCP Ticket - 192291 / 2019 / HANA Bug #205536,2019,4,2,2,14,Tuesday,April,2429,79.79632063074901,0,0,0,0,0,0,0,0,0,0,2019-04-02,2019-04-02
14,2019-04-03,INC0524192,P2,DC12,API & BOOMI,960,PRB0002540,Delivery Management,Engineering,API Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,API-11712/RUL-6210,2019,4,3,2,14,Wednesday,April,2428,79.7634691195795,0,0,0,0,0,0,0,0,0,0,2019-04-03,2019-04-03
14,2019-04-06,INC0527447,P1,DC12,"BizX, API",28,PRB0002531,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Major Code Release b1902,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
14,2019-04-06,INC0527472,P1,DC02,BizX,960,PRB0002537,Delivery Management,Cloud Operations,Caused By Change,DB Ops,0,Change extension,0,No repeat INC specified,CHG0076532,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
14,2019-04-06,INC0527946,P1,DC08,BizX,80,PRB0002532,Delivery Management,Cloud Operations,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Major Code Release b1902,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
14,2019-04-06,INC0527948,P1,DC08,API,92,PRB0002533,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Major Code Release b1902,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
14,2019-04-06,INC0527951,P1,DC08,BizX,300,PRB0002536,Delivery Management,Cloud Operations,Caused By Change,DB Ops,0,Change extension,0,No repeat INC specified,CHG0076535,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
14,2019-04-06,INC0528181,P2,DC17,Mobile,301,PRB0002535,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,Major Code Release b1902,2019,4,6,2,14,Saturday,April,2425,79.66491458607095,0,0,0,0,0,0,0,0,0,0,2019-04-06,2019-04-06
15,2019-04-08,INC0529377,P1,DC08,LMS,43,PRB0002539,Delivery Management,Cloud Operations,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0077710,2019,4,8,2,15,Monday,April,2423,79.59921156373193,0,0,0,0,0,0,0,0,0,0,2019-04-08,2019-04-08
15,2019-04-08,INC0529592,P1,CH1,J2W,54,PRB0002541,Delivery Management,Engineering,Disk Space,Subcategory not specified,0,No comments provided,0,No repeat INC specified,RMK-18401,2019,4,8,2,15,Monday,April,2423,79.59921156373193,0,0,0,0,0,0,0,0,0,0,2019-04-08,2019-04-08
15,2019-04-09,INC0530408,P1,DC08,LMS,11,PRB0002542,Database,Database,Product Issue,Subcategory not specified,0,No comments provided,1,INC0518282,BCP # 175192/2019 / LCR-3381HANA Bug - 203061,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-09,INC0530642,P2,DC08,BIZX,30,PRB0002543,Delivery Management,Cloud Operations,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-09,INC0530664,P1,DC04,BIZX,92,PRB0002545,Engineering,Engineering,High CPU/Load,Subcategory not specified,0,No comments provided,0,No repeat INC specified,PMU-10561,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-09,INC0530684,P2,DC15,ONB,23,PRB0002544,Delivery Management,Cloud Operations,Firmware Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-09,INC0530823,P2,DC02,LMS,0,PRB not provided,Engineering,Engineering,Expensive SQL queries,Subcategory not specified,0,No comments provided,0,No repeat INC specified,LRN-55003,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-09,INC0530933,P2,DC04,BIZX,755,PRB0002545,Engineering,Engineering,High CPU/Load,Subcategory not specified,0,No comments provided,0,No repeat INC specified,PMU-10561,2019,4,9,2,15,Tuesday,April,2422,79.56636005256242,0,0,0,0,0,0,0,0,0,0,2019-04-09,2019-04-09
15,2019-04-10,INC0532526,P1,DC02,BIZX,10,PRB0002546,Database,Database,Product Issue,Subcategory not specified,0,No comments provided,1,INC0499337�,HANA BUG - 205536 / BCP#134855/2019,2019,4,10,2,15,Wednesday,April,2421,79.5335085413929,0,0,0,0,0,0,0,0,0,0,2019-04-10,2019-04-10
15,2019-04-13,INC0537292,P1,DC42,SFTP,32,PRB0002548,Delivery Management,Cloud Operations,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0070911,2019,4,13,2,15,Saturday,April,2418,79.43495400788436,0,0,0,0,0,0,0,0,0,0,2019-04-13,2019-04-13
15,2019-04-13,INC0537596,P1,DC12,LMS,120,PRB0002549,Delivery Management,Cloud Operations,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0076373,2019,4,13,2,15,Saturday,April,2418,79.43495400788436,0,0,0,0,0,0,0,0,0,0,2019-04-13,2019-04-13
15,2019-04-13,INC0537598,P1,DC02,LMS,40,PRB0002550,Delivery Management,Cloud Operations,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0075470,2019,4,13,2,15,Saturday,April,2418,79.43495400788436,0,0,0,0,0,0,0,0,0,0,2019-04-13,2019-04-13
15,2019-04-13,INC0537599,P1,DC18,WFA,23,PRB0002551,Delivery Management,Cloud Operations,Others,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,13,2,15,Saturday,April,2418,79.43495400788436,0,0,0,0,0,0,0,0,0,0,2019-04-13,2019-04-13
15,2019-04-14,INC0538217,P2,DC15,BIZX,140,PRB0002552,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0078287,2019,4,14,2,15,Sunday,April,2417,79.40210249671485,0,0,0,0,0,0,0,0,0,0,2019-04-14,2019-04-14
15,2019-04-14,INC0538234,P1,DC08,BOOMI,232,PRB0002553,Engineering,Engineering,Caused due to Customer Infrastructure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,API-11752,2019,4,14,2,15,Sunday,April,2417,79.40210249671485,0,0,0,0,0,0,0,0,0,0,2019-04-14,2019-04-14
16,2019-04-16,INC0539536,P2,DC19,BIZX - Report,54,PRB0002554,Delivery Management,Cloud Operations,Disc Space,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,16,2,16,Tuesday,April,2415,79.33639947437582,0,0,0,0,0,0,0,0,0,0,2019-04-16,2019-04-16
16,2019-04-16,INC0540002,P1,DC08,"BIZX, Mobile, JAM & ONB",67,PRB0002555,GCS,Infrastructure,Hardware Failure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC 1105091387,2019,4,16,2,16,Tuesday,April,2415,79.33639947437582,0,0,0,0,0,0,0,0,0,0,2019-04-16,2019-04-16
16,2019-04-16,INC0540339,P2,DC17,BIZX - RCM,29,PRB0002557,Delivery Management,Engineering,BizX Application issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,16,2,16,Tuesday,April,2415,79.33639947437582,0,0,0,0,0,0,0,0,0,0,2019-04-16,2019-04-16
16,2019-04-21,INC0543589,P2,DC18,BIZX - Report,71,PRB0002560,Delivery Management,Cloud Operations,Unresponsive Server,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,21,2,16,Sunday,April,2410,79.17214191852825,0,0,0,0,0,0,0,0,0,0,2019-04-21,2019-04-21
16,2019-04-21,INC0544937,P1,DC15,BIZX,16,PRB0002561,Third Party Vendor,Vendor Management,Hardware Failure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC # 1105133502,2019,4,21,2,16,Sunday,April,2410,79.17214191852825,0,0,0,0,0,0,0,0,0,0,2019-04-21,2019-04-21
17,2019-04-22,INC0545482,P1,DC08,LMS,89,PRB0002562,GCS,Infrastructure,Firmware Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC 1105142259 / IBM ticket # CLLTDSZ,2019,4,22,2,17,Monday,April,2409,79.13929040735873,0,0,0,0,0,0,0,0,0,0,2019-04-22,2019-04-22
17,2019-04-23,INC0545800,P1,DC18,LMS,48,PRB0002563,Database,Database,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,LRN-55731 / BCP 228262 / 2019,2019,4,23,2,17,Tuesday,April,2408,79.10643889618922,0,0,0,0,0,0,0,0,0,0,2019-04-23,2019-04-23
17,2019-04-25,INC0547125,P1,DC10,"BIZX, LMS, API & MOBILE",79,PRB0002564,GCS,Infrastructure,VM/Host Failure,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC 1105169454,2019,4,25,2,17,Thursday,April,2406,79.0407358738502,0,0,0,0,0,0,0,0,0,0,2019-04-25,2019-04-25
17,2019-04-27,INC0549886,P1,DC10,BIZX,17,PRB0002565,Deployment,Deployment,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0078829,2019,4,27,2,17,Saturday,April,2404,78.97503285151117,0,0,0,0,0,0,0,0,0,0,2019-04-27,2019-04-27
17,2019-04-27,INC0550733,P1,DC04,ONB,10,PRB0002568,Delivery Management,Cloud Operations,server down/DB reboot/unreachable,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,4,27,2,17,Saturday,April,2404,78.97503285151117,0,0,0,0,0,0,0,0,0,0,2019-04-27,2019-04-27
17,2019-04-28,INC0551364,P1,DC04,BIZX,84,PRB0002569,GCS,Infrastructure,Caused By Change,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0077387,2019,4,28,2,17,Sunday,April,2403,78.94218134034165,0,0,0,0,0,0,0,0,0,0,2019-04-28,2019-04-28
17,2019-04-28,INC0551548,P1,DC04,BIZX,79,PRB0002571,Delivery Management,Cloud Operations,Mount point Issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,CHG0077387,2019,4,28,2,17,Sunday,April,2403,78.94218134034165,0,0,0,0,0,0,0,0,0,0,2019-04-28,2019-04-28
17,2019-04-28,INC0551550,P1,DC04,BIZX - Career,47,PRB0002570,Delivery Management,Cloud Operations,BizX Application issue,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SPC #1105217759,2019,4,28,2,17,Sunday,April,2403,78.94218134034165,0,0,0,0,0,0,0,0,0,0,2019-04-28,2019-04-28
18,2019-05-03,INC0555985,P1,DC12,BizX,60,PRB0002573,Third Party Vendor,Infrastructure,Hardware Failure,Subcategory not specified,0,BJ1,0,No repeat INC specified,BMAAS SPC #1105267760,2019,5,3,2,18,Friday,May,2398,78.77792378449408,0,0,0,0,0,0,0,0,0,0,2019-05-03,2019-05-03
18,2019-05-04,INC0557511,P2,DC02,Icontent,76,PRB0002574,GCS,Infrastructure,Caused By Change,Subcategory not specified,0,Migration of dc2sw05-06 from Classical Ethernet to Fabricpath,0,No repeat INC specified,CHG0063793,2019,5,4,2,18,Saturday,May,2397,78.74507227332457,0,0,0,0,0,0,0,0,0,0,2019-05-04,2019-05-04
18,2019-05-04,INC0557697,P1,DC12,BizX - Career,60,PRB0002575,Delivery Management,Cloud Operations,Delta Merge,Subcategory not specified,0,No comments provided,0,No repeat INC specified,SRSD-51046,2019,5,4,2,18,Saturday,May,2397,78.74507227332457,0,0,0,0,0,0,0,0,0,0,2019-05-04,2019-05-04
19,2019-05-06,INC0558446,P1,DC18,LMS,10,PRB0002576,Delivery Management,Cloud Operations,High CPU/Load,Subcategory not specified,0,Pool50 - LA8,0,No repeat INC specified,No related tickets,2019,5,6,2,19,Monday,May,2395,78.67936925098554,0,0,0,0,0,0,0,0,0,0,2019-05-06,2019-05-06
19,2019-05-06,INC0558787,P2,DC12,WFA,107,PRB0002579,Delivery Management,Cloud Operations,Database Unresponsive,Subcategory not specified,0,No comments provided,0,No repeat INC specified,No related tickets,2019,5,6,2,19,Monday,May,2395,78.67936925098554,0,0,0,0,0,0,0,0,0,0,2019-05-06,2019-05-06
